Unnamed: 0,n_filters_time,filter_time_length,n_filters_spat,pool_time_length,pool_time_stride,drop_prob,learning_rate_range,decay_range,accuracy
92,25,31,51,53,18,0.7000000000000002,0.0825,0.000675,0.2619933154547622
93,37,12,46,69,16,0.5,0.0625,0.0001125,0.3507582840946465
94,35,34,40,64,17,0.8,0.0225,0.0003375,0.3014178114112102
95,33,13,34,69,23,0.2,0.0725,0.0003375,0.4792070585961648
96,48,15,28,58,18,0.8,0.0625,0.0,0.228786077231597
97,50,24,47,57,23,0.5,0.0725,0.00045,0.528676524564404
98,30,17,53,56,16,0.6000000000000001,0.0125,0.0,0.4843842009784953
99,51,12,43,81,25,0.6000000000000001,0.0725,0.0009,0.4589718117472427
100,53,26,50,61,22,0.6000000000000001,0.0625,0.000675,0.5217049735088658
0,40,25,40,75,15,0.5,0.0625,0.0,0.66872591
1,34,28,33,76,20,0.6000000000000001,0.0725,0.0007875,0.4750570351669157
2,46,31,26,57,27,0.6000000000000001,0.0125,0.0007875,0.4609664778602081
3,45,20,42,60,14,0.5,0.0325,0.0001125,0.3687240265033522
4,39,34,36,73,11,0.4,0.0425,0.0001125,0.5820630339925366
5,27,18,41,58,11,0.8,0.0425,0.000225,0.3272594602048667
6,38,11,34,81,21,0.7000000000000002,0.0325,0.00045,0.2981058340970277
7,28,15,26,66,28,0.3,0.0725,0.0007875,0.4551888218420004
8,34,20,26,80,15,0.5,0.0125,0.000675,0.4726235305652275
9,31,33,44,55,14,0.7000000000000002,0.0425,0.0001125,0.4101313179321304
10,53,30,49,76,22,0.5,0.0225,0.000675,0.6948341557920833
11,25,11,36,66,20,0.4,0.0425,0.00045,0.4166433159930303
12,26,16,33,63,18,0.5,0.0725,0.000225,0.4183481235555034
13,33,15,25,57,26,0.3,0.0325,0.0001125,0.5063472912537049
14,41,25,39,55,15,0.7000000000000002,0.0825,0.000675,0.3446937767906646
15,42,19,51,60,29,0.6000000000000001,0.0325,0.0007875,0.4737067947674007
16,44,22,39,73,12,0.5,0.0125,0.000675,0.5636117816504426
17,28,18,44,61,11,0.2,0.0225,0.0007875,0.6569187746891344
18,53,30,25,80,15,0.4,0.0425,0.0007875,0.470935621992538
19,49,27,36,62,25,0.7000000000000002,0.0525,0.0003375,0.2679244007100222
20,40,15,33,81,23,0.7000000000000002,0.0825,0.0001125,0.3437164303749147
21,50,32,26,54,13,0.8,0.0125,0.0005625,0.2606780994529747
22,46,25,53,66,13,0.5,0.0525,0.0009,0.5086667523033168
23,25,16,47,56,29,0.7000000000000002,0.0925,0.0,0.3949468599603307
24,50,11,31,71,27,0.3,0.0825,0.0,0.4135422183622728
25,53,19,35,55,27,0.4,0.0525,0.0001125,0.4516156262556971
26,34,26,33,54,20,0.2,0.0625,0.0007875,0.57912254382077
27,28,12,52,62,10,0.2,0.0125,0.00045,0.7833045188839312
28,30,17,43,53,16,0.2,0.0525,0.000225,0.437180196015243
29,28,28,38,62,19,0.3,0.0825,0.000225,0.4980699344452111
30,26,22,25,81,25,0.8,0.0325,0.0003375,0.235588534886823
31,27,32,49,58,24,0.4,0.0125,0.0001125,0.642181253069281
32,31,25,45,53,21,0.6000000000000001,0.0925,0.0009,0.4012444728927365
33,32,23,50,63,23,0.3,0.0325,0.000225,0.6692051338479317
34,40,15,27,71,15,0.7000000000000002,0.0825,0.000225,0.2961722531123997
35,51,18,52,74,29,0.5,0.0325,0.0005625,0.5163105471962693
36,41,33,39,71,20,0.2,0.0425,0.0003375,0.6123857256596013
37,33,29,33,56,18,0.4,0.0725,0.000225,0.4879127104107077
38,37,27,53,60,28,0.7000000000000002,0.0125,0.000225,0.4173125077526345
39,45,22,27,81,11,0.3,0.0525,0.0007875,0.4633766895905058
40,54,14,41,51,22,0.4,0.0925,0.000225,0.2582218017609955
41,27,21,53,78,26,0.6000000000000001,0.0425,0.0007875,0.6248181864357433
42,28,14,35,77,29,0.3,0.0625,0.00045,0.4683998518586645
43,42,26,36,81,20,0.6000000000000001,0.0125,0.000675,0.608990439882881
44,51,20,35,73,18,0.8,0.0825,0.0001125,0.1153594126305713
45,46,35,40,58,13,0.5,0.0325,0.0003375,0.5169158795339756
46,54,28,33,72,12,0.7000000000000002,0.0225,0.0009,0.3683983640984128
47,33,20,25,68,12,0.4,0.0725,0.000675,0.5406773124595853
48,52,31,52,52,21,0.3,0.0425,0.000675,0.5621725679230123
49,42,10,53,70,11,0.7000000000000002,0.0225,0.0003375,0.5048957037049026
50,49,10,38,81,19,0.7000000000000002,0.0425,0.000675,0.2540204101828886
51,39,32,46,71,18,0.3,0.0825,0.0009,0.5340059821920776
52,32,16,37,81,27,0.3,0.0525,0.0003375,0.5038046629755564
53,48,23,36,54,23,0.4,0.0425,0.000675,0.6027397364075228
54,48,22,27,58,10,0.2,0.0425,0.0001125,0.4257034204612967
55,45,22,37,63,27,0.7000000000000002,0.0325,0.000225,0.337894256408011
56,35,17,42,79,10,0.7000000000000002,0.0825,0.0003375,0.2823554547377387
57,25,16,41,72,18,0.3,0.0525,0.0001125,0.5625004369527327
58,51,21,40,68,28,0.8,0.0125,0.000675,0.2881144985928021
59,43,16,52,57,13,0.6000000000000001,0.0925,0.00045,0.1086150064970582
60,34,17,34,69,11,0.6000000000000001,0.0525,0.0,0.4549162075513298
61,48,28,28,79,11,0.2,0.0925,0.0007875,0.4216377082377979
62,51,30,34,67,12,0.7000000000000002,0.0225,0.0,0.4293358299640387
63,46,35,39,57,16,0.3,0.0725,0.000675,0.4710604942129661
64,50,16,28,75,10,0.7000000000000002,0.0725,0.000675,0.368007750238887
65,26,28,44,54,24,0.4,0.0425,0.000675,0.5208290136640127
66,40,14,49,75,14,0.4,0.0325,0.0,0.7058887055229396
67,45,22,53,62,23,0.4,0.0625,0.000225,0.4413840582574551
68,37,27,42,53,20,0.7000000000000002,0.0625,0.0,0.3087967860107638
69,43,10,37,53,29,0.6000000000000001,0.0125,0.00045,0.5062130817612521
70,33,16,34,53,11,0.8,0.0625,0.0001125,0.2315180139610835
71,32,20,41,79,10,0.6000000000000001,0.0525,0.0,0.5212981854547006
72,34,12,33,71,19,0.8,0.0425,0.0005625,0.2941949305696153
73,31,28,44,66,18,0.5,0.0625,0.000225,0.3502414973430953
74,32,22,48,55,29,0.2,0.0425,0.0009,0.6112894940174864
75,30,18,27,78,26,0.3,0.0225,0.0,0.5235692199278275
76,37,19,48,55,12,0.8,0.0525,0.0003375,0.3232354480302527
77,46,15,25,71,25,0.4,0.0225,0.000675,0.3438353403312138
78,42,13,42,67,16,0.5,0.0625,0.00045,0.3653357448314746
79,34,12,43,76,12,0.6000000000000001,0.0625,0.0005625,0.3702535036224184
80,47,25,40,50,10,0.3,0.0125,0.0,0.5233839674045181
81,54,30,51,58,26,0.8,0.0825,0.0005625,0.1905195367248716
82,51,16,37,76,20,0.2,0.0625,0.0009,0.3091427294580151
83,47,29,40,59,22,0.2,0.0725,0.0005625,0.3239848556579895
84,36,19,46,70,25,0.3,0.0425,0.000225,0.471889432038227
85,50,11,25,57,28,0.6000000000000001,0.0125,0.0007875,0.4420359964574733
86,40,33,38,72,25,0.6000000000000001,0.0525,0.0009,0.5907441672746024
87,32,28,49,60,26,0.6000000000000001,0.0525,0.00045,0.4626234265055253
88,42,29,53,75,23,0.6000000000000001,0.0125,0.0005625,0.7000334547326356
89,33,23,48,72,10,0.8,0.0825,0.0005625,0.3253800599004864
90,39,33,49,68,16,0.6000000000000001,0.0725,0.0009,0.4693355288942473
91,35,33,42,62,12,0.6000000000000001,0.0825,0.0009,0.3747759642565462
92,27,31,50,71,18,0.3,0.0625,0.00045,0.5070130533546662
93,27,22,36,58,22,0.3,0.0525,0.00045,0.5423136792235463
94,51,12,37,68,21,0.6000000000000001,0.0325,0.000225,0.4089761574018916
95,33,32,39,59,22,0.6000000000000001,0.0825,0.000675,0.3304780615597872
96,41,32,27,60,21,0.3,0.0725,0.000225,0.3732701385290453
97,29,30,35,57,16,0.5,0.0225,0.0009,0.6115422681270358
98,35,19,50,70,10,0.2,0.0425,0.0009,0.6466737218981264
99,30,20,25,55,26,0.6000000000000001,0.0825,0.000225,0.3609800967979564
100,38,35,49,66,26,0.7000000000000002,0.0425,0.0003375,0.4928541179746881
0,40,25,40,75,15,0.5,0.0625,0.0,0.66872591
1,32,21,32,56,10,0.5,0.0425,0.0009,0.4342296818835798
2,30,28,39,53,23,0.4,0.0825,0.000675,0.4280475994022853
3,41,19,43,52,27,0.7000000000000002,0.0925,0.000225,0.3694175327036747
4,29,25,41,58,17,0.6000000000000001,0.0525,0.00045,0.5006671457992784
5,33,21,51,53,20,0.8,0.0825,0.0009,0.2405386552573642
6,47,20,29,62,17,0.8,0.0425,0.0001125,0.2513005663048459
7,43,10,40,50,21,0.6000000000000001,0.0325,0.000675,0.4102887036622091
8,25,14,37,62,25,0.7000000000000002,0.0725,0.0007875,0.3312951927493358
9,51,30,52,55,22,0.5,0.0725,0.0007875,0.3671798619804424
10,26,22,41,61,16,0.6000000000000001,0.0125,0.000675,0.6037596065713322
11,41,23,44,66,18,0.4,0.0725,0.0005625,0.5325399353449517
12,42,27,46,63,13,0.3,0.0925,0.0007875,0.4785197612302595
13,37,28,53,75,12,0.7000000000000002,0.0925,0.0007875,0.3178548632332033
14,31,23,27,73,10,0.4,0.0225,0.0007875,0.6072560431671613
15,47,28,48,72,16,0.8,0.0325,0.00045,0.3523490294093301
16,48,31,49,55,10,0.4,0.0525,0.000675,0.454299179375855
17,27,34,36,66,21,0.7000000000000002,0.0725,0.000675,0.3876754499742279
18,51,14,31,75,13,0.8,0.0825,0.0009,0.2857575558495843
19,51,35,32,79,19,0.8,0.0625,0.0001125,0.2368954818412982
20,44,14,50,74,27,0.3,0.0125,0.0,0.646375279330567
21,37,16,26,78,16,0.2,0.0825,0.0009,0.2464140739339068
22,28,14,36,75,14,0.3,0.0925,0.0,0.2061371534590194
23,40,31,50,65,20,0.6000000000000001,0.0825,0.00045,0.4012638098025171
24,32,16,38,56,29,0.6000000000000001,0.0125,0.0001125,0.5894134397724419
25,36,30,41,80,18,0.6000000000000001,0.0325,0.000675,0.5952108195732687
26,28,34,46,52,13,0.2,0.0825,0.0003375,0.4489452605410382
27,35,16,30,72,17,0.3,0.0325,0.00045,0.4931443864798393
28,54,26,52,78,25,0.2,0.0225,0.0001125,0.656672836908552
29,47,34,32,75,16,0.4,0.0825,0.0007875,0.457819905863148
30,31,21,30,56,29,0.2,0.0925,0.000675,0.3663053282231885
31,32,31,38,56,11,0.6000000000000001,0.0425,0.000225,0.4685917743110082
32,51,10,45,69,15,0.3,0.0425,0.0007875,0.5091456572755937
33,46,31,32,69,13,0.7000000000000002,0.0525,0.000225,0.2765368619654174
34,41,30,42,74,17,0.7000000000000002,0.0225,0.0003375,0.5216061788755074
35,41,33,40,69,20,0.7000000000000002,0.0525,0.0,0.3648609582829505
36,42,15,32,52,17,0.3,0.0425,0.0,0.4052011208461065
37,32,32,36,79,24,0.5,0.0225,0.0009,0.6227991144787902
38,49,24,47,71,17,0.3,0.0625,0.00045,0.381366952625775
39,31,31,41,54,24,0.2,0.0525,0.0003375,0.5586805763692858
40,47,21,44,82,26,0.8,0.0825,0.0,0.3537926073459956
41,41,26,52,56,15,0.6000000000000001,0.0925,0.0005625,0.2355157983484236
42,40,33,43,70,10,0.8,0.0825,0.000675,0.2009291071439089
43,47,28,46,64,25,0.4,0.0625,0.000225,0.4830049300634151
44,35,16,35,74,29,0.4,0.0925,0.0009,0.412263092440077
45,43,18,46,73,18,0.3,0.0425,0.0007875,0.4930984099156432
46,42,34,48,72,29,0.2,0.0725,0.0005625,0.4983096048554105
47,50,20,50,68,20,0.8,0.0425,0.000225,0.383238499107933
48,44,27,44,79,25,0.2,0.0525,0.000675,0.5998026327301967
49,40,22,25,66,20,0.4,0.0225,0.0007875,0.5434730907989167
50,31,30,28,75,10,0.4,0.0625,0.0005625,0.3837240680146867
51,38,15,48,63,10,0.4,0.0725,0.00045,0.5008044101671582
52,48,15,53,65,25,0.4,0.0725,0.00045,0.3875080019411068
53,34,34,31,79,21,0.8,0.0925,0.0009,0.2547221453153469
54,26,12,43,55,27,0.7000000000000002,0.0425,0.0005625,0.3906208882427092
55,35,10,46,75,24,0.6000000000000001,0.0225,0.0,0.5690025276408139
56,51,12,42,65,23,0.6000000000000001,0.0725,0.0,0.3716664760761974
57,40,32,44,61,23,0.4,0.0525,0.0003375,0.4876112179524686
58,35,12,41,77,12,0.5,0.0325,0.0007875,0.4940331984381086
59,46,13,43,51,29,0.8,0.0725,0.0005625,0.2677816097338362
60,38,33,29,71,15,0.8,0.0325,0.00045,0.2668912393547071
61,34,11,42,57,27,0.7000000000000002,0.0225,0.0007875,0.3670189120545275
62,38,10,28,75,26,0.7000000000000002,0.0825,0.0003375,0.1502050634819195
63,28,21,52,50,20,0.3,0.0225,0.000225,0.6455938234882536
64,50,28,53,80,17,0.3,0.0525,0.0,0.6577543818581256
65,30,10,42,74,24,0.3,0.0725,0.000225,0.5131235898018235
66,34,17,52,52,25,0.2,0.0225,0.00045,0.6558725724585183
67,43,16,43,78,18,0.8,0.0925,0.0001125,0.1915532923258213
68,51,35,26,59,29,0.4,0.0425,0.0,0.4080349754784153
69,43,11,28,51,12,0.5,0.0925,0.000675,0.2838134858232638
70,35,20,32,80,15,0.4,0.0125,0.0001125,0.6293670339276661
71,48,20,52,53,11,0.2,0.0125,0.0009,0.6852622731960066
72,27,14,42,68,16,0.5,0.0525,0.0005625,0.5147882276395662
73,30,19,37,62,19,0.6000000000000001,0.0425,0.0009,0.4571138474470598
74,50,34,51,82,23,0.8,0.0125,0.000675,0.5601784931626931
75,53,13,31,58,10,0.8,0.0925,0.0009,0.2411987861665297
76,52,31,26,78,16,0.6000000000000001,0.0125,0.0003375,0.5527751082717245
77,29,20,40,82,24,0.3,0.0525,0.0,0.6613282977915028
78,27,23,48,74,22,0.8,0.0525,0.00045,0.3053239000928885
79,25,34,49,66,14,0.5,0.0525,0.0003375,0.4735193353600755
80,46,26,44,76,18,0.8,0.0625,0.0007875,0.3538714413017006
81,36,17,40,63,24,0.5,0.0225,0.000225,0.500585159716848
82,25,15,29,52,14,0.6000000000000001,0.0725,0.0003375,0.371439264819239
83,42,19,25,61,17,0.2,0.0725,0.00045,0.4622694511850554
84,46,14,29,79,24,0.4,0.0825,0.0001125,0.3186011556481381
85,54,14,29,71,20,0.6000000000000001,0.0525,0.00045,0.3647704501929788
86,35,16,39,66,13,0.6000000000000001,0.0525,0.0001125,0.5108211534211947
87,46,14,35,73,11,0.5,0.0125,0.0005625,0.5835472147539158
88,49,32,49,73,22,0.2,0.0225,0.0001125,0.7097886491266326
89,51,10,53,58,13,0.2,0.0225,0.000675,0.7500637056168135
90,27,32,28,67,29,0.7000000000000002,0.0825,0.0001125,0.3049656253271105
91,50,20,46,59,27,0.8,0.0825,0.0003375,0.3154323891970965
92,53,35,39,79,29,0.5,0.0525,0.000225,0.6190537525337821
93,50,32,29,76,19,0.6000000000000001,0.0325,0.000225,0.5290886715608069
94,36,14,47,71,26,0.8,0.0425,0.000675,0.1568639761036748
95,37,31,46,76,17,0.2,0.0425,0.0007875,0.6339634006300349
96,45,22,52,63,25,0.3,0.0225,0.0005625,0.3631599019177036
97,25,11,36,50,12,0.6000000000000001,0.0925,0.00045,0.2695698948095571
98,29,24,41,62,24,0.6000000000000001,0.0325,0.00045,0.3936322503934941
99,26,35,33,76,25,0.3,0.0725,0.0007875,0.580369718926831
100,36,34,47,56,21,0.5,0.0425,0.0003375,0.3673324648847778
0,40,25,40,75,15,0.5,0.0625,0.0,0.66872591
1,26,12,48,73,23,0.5,0.0225,0.00045,0.6079436703015527
2,48,11,38,79,22,0.7000000000000002,0.0425,0.00045,0.3022760767324411
3,48,16,25,62,22,0.3,0.0425,0.000225,0.4796267484371128
4,44,28,34,77,11,0.6000000000000001,0.0625,0.000675,0.4413885278158762
5,35,35,52,80,18,0.8,0.0625,0.0003375,0.4084681760997192
6,50,14,32,63,15,0.4,0.0825,0.0001125,0.3441891366793072
7,34,34,27,81,19,0.3,0.0625,0.000225,0.5652963251189079
8,53,19,43,77,28,0.8,0.0925,0.0,0.3110988608731651
9,39,30,36,71,22,0.8,0.0425,0.0007875,0.3274740489559679
10,25,28,37,50,28,0.7000000000000002,0.0125,0.0005625,0.465043509707796
11,43,18,31,73,13,0.5,0.0125,0.000675,0.585058673743294
12,33,11,26,62,19,0.2,0.0925,0.00045,0.4967524182958495
13,39,14,36,77,22,0.6000000000000001,0.0425,0.0007875,0.3393689398220319
14,32,29,27,82,24,0.7000000000000002,0.0525,0.0005625,0.4725586073433254
15,45,16,41,63,19,0.6000000000000001,0.0525,0.0003375,0.4429600717278041
16,40,31,42,52,27,0.3,0.0925,0.000225,0.25729122975559
17,25,14,38,61,14,0.8,0.0225,0.0005625,0.2446091090003138
18,48,17,31,67,19,0.7000000000000002,0.0425,0.00045,0.3968371975553238
19,45,14,35,55,13,0.3,0.0425,0.0,0.342815974662692
20,54,24,42,50,27,0.7000000000000002,0.0625,0.0009,0.4275508744830835
21,28,10,32,72,17,0.8,0.0325,0.0005625,0.2938879211876997
22,53,25,30,50,17,0.5,0.0525,0.0003375,0.4575907996152712
23,42,25,34,73,23,0.8,0.0625,0.000225,0.259624800503131
24,45,12,36,67,10,0.4,0.0725,0.000675,0.3887782918372372
25,38,27,47,79,20,0.8,0.0925,0.0003375,0.3317232423251068
26,41,21,33,53,12,0.2,0.0125,0.0003375,0.5840487907285467
27,33,27,42,67,16,0.2,0.0525,0.000225,0.3001744563453406
28,35,26,45,80,26,0.6000000000000001,0.0825,0.000225,0.6083870139723002
29,31,31,33,73,25,0.3,0.0725,0.00045,0.6052577022777624
30,40,25,52,82,14,0.7000000000000002,0.0325,0.000225,0.4983739690521681
31,33,30,41,51,12,0.5,0.0225,0.0005625,0.4946304972007998
32,51,10,34,81,19,0.2,0.0925,0.0,0.2471144595823143
33,26,11,34,56,25,0.8,0.0325,0.0003375,0.3035987451742906
34,54,10,51,52,18,0.5,0.0225,0.000225,0.3852007535750882
35,47,11,50,54,17,0.3,0.0525,0.00045,0.2829917199235054
36,47,24,47,50,12,0.4,0.0925,0.00045,0.3098725567761574
37,36,16,28,73,12,0.7000000000000002,0.0325,0.000225,0.3635730259975276
38,49,10,41,67,29,0.5,0.0825,0.0,0.3519936106833035
39,31,35,48,80,24,0.3,0.0625,0.000675,0.6859275842550928
40,47,20,40,77,29,0.3,0.0325,0.00045,0.5847206379971888
41,47,23,44,51,28,0.5,0.0325,0.000225,0.4138779667971568
42,35,18,37,53,28,0.4,0.0725,0.0,0.357886396691127
43,54,17,37,64,20,0.4,0.0225,0.0,0.5426117733084067
44,34,27,35,75,24,0.7000000000000002,0.0525,0.0007875,0.4199785210707058
45,28,28,27,75,16,0.6000000000000001,0.0425,0.0005625,0.4673905640163445
46,38,26,37,59,21,0.8,0.0825,0.00045,0.2873227002087499
47,41,29,25,57,24,0.6000000000000001,0.0625,0.0007875,0.1967248435333489
48,28,35,34,62,23,0.7000000000000002,0.0425,0.0005625,0.4311264312519305
49,33,17,35,81,15,0.3,0.0725,0.0009,0.3244434346042391
50,51,34,45,72,26,0.8,0.0125,0.000225,0.3259203098090205
51,32,20,51,75,14,0.6000000000000001,0.0425,0.000225,0.5583749489020854
52,44,29,34,67,12,0.8,0.0125,0.000225,0.3488887201465378
53,46,34,26,76,16,0.8,0.0925,0.0007875,0.2176010850336665
54,39,21,31,82,20,0.5,0.0625,0.0001125,0.5509122891284474
55,30,13,47,77,21,0.6000000000000001,0.0425,0.0,0.2676330754350834
56,25,28,50,64,10,0.5,0.0625,0.0007875,0.5331690696889615
57,50,30,26,71,10,0.8,0.0725,0.000225,0.08710572212262284
58,31,26,35,61,17,0.6000000000000001,0.0125,0.00045,0.4653742283472439
59,28,15,45,72,23,0.6000000000000001,0.0725,0.00045,0.2503701298938602
60,50,13,43,50,21,0.5,0.0425,0.0005625,0.4031099801494798
61,49,31,49,65,16,0.2,0.0925,0.000225,0.2478632699132969
62,53,12,50,74,23,0.8,0.0625,0.0003375,0.3927652904272356
63,34,25,34,54,21,0.6000000000000001,0.0325,0.0001125,0.509642893159267
64,37,25,51,72,22,0.8,0.0725,0.0001125,0.3273765182984168
65,34,16,28,53,22,0.2,0.0125,0.0007875,0.6043555982667451
66,36,33,31,66,16,0.8,0.0125,0.0003375,0.320798854934972
67,47,17,35,63,22,0.2,0.0425,0.0005625,0.5374282787250849
68,54,34,52,58,25,0.8,0.0825,0.0003375,0.2123709498914587
69,38,34,40,69,17,0.4,0.0325,0.0005625,0.6264545719719292
70,47,25,47,82,23,0.5,0.0525,0.0009,0.5971455731689875
71,52,33,49,62,23,0.8,0.0325,0.000675,0.3368344102076389
72,54,25,43,51,20,0.2,0.0325,0.00045,0.4873083573659935
73,32,19,49,78,26,0.7000000000000002,0.0525,0.0005625,0.5298366947613345
74,27,14,27,80,15,0.7000000000000002,0.0425,0.0009,0.3888611394978373
75,30,17,53,82,20,0.6000000000000001,0.0725,0.0009,0.5114816584502636
76,36,19,44,53,24,0.3,0.0925,0.000225,0.3726845536872228
77,33,33,47,69,10,0.4,0.0525,0.000225,0.4707572807491232
78,44,21,35,57,28,0.8,0.0925,0.0001125,0.2105202079292963
79,53,26,37,65,20,0.6000000000000001,0.0125,0.00045,0.3923039222313254
80,53,19,30,80,23,0.3,0.0225,0.00045,0.6194715832652125
81,25,10,49,58,13,0.3,0.0825,0.0,0.2825676208817188
82,53,15,48,59,11,0.3,0.0225,0.0001125,0.5980501646444671
83,54,15,33,66,17,0.5,0.0525,0.000225,0.3911347169203971
84,32,24,52,54,21,0.4,0.0825,0.000675,0.3842228625890827
85,49,34,30,79,27,0.5,0.0225,0.00045,0.5791160464004889
86,43,29,53,60,24,0.5,0.0925,0.0009,0.2829553926131361
87,49,15,27,80,23,0.4,0.0125,0.0009,0.5505280429125138
88,52,23,34,50,27,0.5,0.0325,0.0,0.4539548705695157
89,27,29,40,74,25,0.3,0.0725,0.0007875,0.5105037415798929
90,26,19,26,76,15,0.5,0.0625,0.0009,0.327296641819429
91,37,18,30,64,26,0.7000000000000002,0.0625,0.00045,0.4030984685725374
92,43,31,46,67,23,0.7000000000000002,0.0625,0.000675,0.3694517936143764
93,44,34,28,65,14,0.7000000000000002,0.0225,0.000675,0.3657245452280731
94,49,15,52,80,28,0.5,0.0825,0.0003375,0.344198677743922
95,47,14,48,63,28,0.5,0.0225,0.0007875,0.5574017636154308
96,45,33,50,62,21,0.8,0.0925,0.0,0.1603019683495153
97,34,15,32,64,16,0.5,0.0625,0.0005625,0.3095321888431771
98,53,21,48,52,24,0.2,0.0525,0.00045,0.526235118786986
99,50,26,37,50,22,0.6000000000000001,0.0125,0.000675,0.4464616508702413
100,39,17,41,52,27,0.8,0.0825,0.000675,0.2828447586647402
0,40,25,40,75,15,0.5,0.0625,0.0,0.66872591
1,26,23,27,59,10,0.3,0.0225,0.0009,0.4901469573746836
2,35,24,44,74,25,0.8,0.0725,0.0,0.3440040061125347
3,33,28,37,51,28,0.8,0.0825,0.000225,0.2510002327810089
4,46,23,39,81,27,0.3,0.0225,0.0003375,0.6056811895938178
5,42,15,40,56,23,0.3,0.0925,0.0001125,0.2732327811724566
6,52,15,44,68,12,0.7000000000000002,0.0225,0.0007875,0.3250821484287633
7,53,27,42,67,18,0.4,0.0825,0.0,0.287103257325912
8,42,29,46,58,26,0.5,0.0725,0.000675,0.3600693308386993
9,45,32,50,82,28,0.4,0.0225,0.0007875,0.727729741879308
10,33,22,36,63,24,0.8,0.0625,0.0003375,0.2960445226206345
11,54,20,41,81,21,0.3,0.0325,0.0001125,0.6234156573283499
12,29,10,47,54,14,0.7000000000000002,0.0225,0.0001125,0.3647229422408412
13,26,19,39,74,29,0.6000000000000001,0.0825,0.0001125,0.475736240056117
14,31,14,50,69,29,0.2,0.0925,0.0007875,0.371299241114794
15,34,22,42,70,25,0.4,0.0725,0.0,0.4924682675811576
16,33,16,45,79,20,0.6000000000000001,0.0525,0.000675,0.4189294101287023
17,33,23,46,60,22,0.2,0.0925,0.00045,0.5427781123479635
18,42,30,34,80,13,0.6000000000000001,0.0125,0.0005625,0.4584303855750179
19,43,34,31,58,20,0.4,0.0625,0.0005625,0.3597919510461744
20,43,19,27,71,13,0.8,0.0125,0.0001125,0.2671221501320877
21,40,29,47,77,17,0.3,0.0725,0.0005625,0.6088182481394154
22,41,32,26,65,14,0.3,0.0125,0.0005625,0.2993704442258487
23,29,13,26,57,19,0.4,0.0825,0.0001125,0.3701179674941542
24,53,17,28,55,17,0.3,0.0825,0.0,0.3147282942154892
25,39,14,29,62,22,0.6000000000000001,0.0825,0.0005625,0.4123805719964406
26,39,27,46,52,27,0.4,0.0925,0.000225,0.3666515161382741
27,33,14,51,56,21,0.4,0.0825,0.0003375,0.2413978087536045
28,54,22,44,79,19,0.3,0.0825,0.0009,0.5033270548530803
29,51,24,27,82,25,0.7000000000000002,0.0325,0.0007875,0.4331510533036179
30,48,18,27,62,13,0.7000000000000002,0.0325,0.0007875,0.3042321046868475
31,53,22,36,64,21,0.3,0.0525,0.000675,0.3859635356674007
32,48,34,51,63,16,0.2,0.0625,0.00045,0.5490934644533053
33,54,10,25,75,27,0.2,0.0325,0.00045,0.4334992654989893
34,38,31,31,65,12,0.2,0.0425,0.0009,0.6607476995701395
35,33,15,44,69,17,0.4,0.0425,0.0001125,0.5099838455344464
36,44,24,37,66,16,0.5,0.0825,0.0009,0.3357742988740788
37,38,33,30,66,26,0.3,0.0125,0.0007875,0.6862083526144177
38,31,20,25,82,29,0.4,0.0225,0.0005625,0.5852588247837193
39,46,27,37,69,14,0.2,0.0825,0.000225,0.3008566634437659
40,28,11,53,77,21,0.2,0.0625,0.000675,0.5471137868132191
41,36,27,45,72,16,0.3,0.0425,0.000675,0.5722014719210755
42,37,23,45,73,23,0.6000000000000001,0.0825,0.0007875,0.3570212418559217
43,47,26,28,75,28,0.5,0.0625,0.000675,0.4966412247623069
44,30,34,36,69,12,0.8,0.0625,0.0,0.2300683714016502
45,37,15,28,55,11,0.2,0.0225,0.00045,0.4167440590878901
46,52,22,30,75,21,0.5,0.0825,0.00045,0.3410628337611905
47,31,34,30,54,18,0.4,0.0525,0.0009,0.4217619432771983
48,38,26,45,66,15,0.6000000000000001,0.0825,0.000675,0.296938410250174
49,46,14,27,67,12,0.8,0.0425,0.000675,0.2613966024163447
50,31,28,40,66,12,0.2,0.0425,0.0005625,0.6202060754402782
